data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2015-02-13,0.34019506968697083,0.3482972410475373,0.3397144324028694,0.3476792788251212,0.008967318471948975,0.3689980599988874,0.36311314281422225,0.35997861526910313,0.35915711173967874
2015-02-18,0.3444109775274428,0.3527697739369538,0.3444109775274428,0.3487706101543725,0.00743381975231531,0.3654497000643388,0.35978956461568984,0.35655101276567996,0.355652646190626
2015-02-19,0.3482499363882234,0.3506743280204185,0.34545883005536016,0.34833821955690275,0.004359830330165937,0.36484539889100187,0.3593772658112986,0.3560053675256822,0.3550284001374991
2015-02-20,0.3487074192932784,0.3497202144722164,0.3446970222760071,0.3482791904592308,0.0001359456616024165,0.3651470638120722,0.35981352843990067,0.3563262484403413,0.35527159804677033
2015-02-23,0.34797209733981654,0.35104176024620626,0.3454117811546198,0.34826412279330055,-0.00042785124580210863,0.364825059815556,0.3596135845142031,0.35599100687726504,0.35487866909695304
2015-02-24,0.3474079193451338,0.3519327300244847,0.3457890125302163,0.3513772891925883,0.0003386834340831518,0.3638665042448533,0.3588130557642644,0.35502097728667925,0.3538776619801365
2015-02-25,0.35094880540031403,0.35094880540031403,0.3454541284632866,0.3505969295373517,0.0038909350231413646,0.36349351825709775,0.3585860059712074,0.35461835185967494,0.3534576831227537
2015-02-26,0.3505273150319328,0.3512715056567593,0.3462583669931551,0.35018228119678596,-0.0003450338351468496,0.36341353948158067,0.3586648985692169,0.3545003157484941,0.3533212998035353
2015-02-27,0.34966653074427717,0.35437513916639385,0.3477344475179854,0.34847080091541827,-0.00035128785932578077,0.36289274383241804,0.35831885205250746,0.35395107917467145,0.35275402169538267
2015-03-02,0.35036306579282067,0.35036306579282067,0.3448950109660812,0.3465659941802152,-0.0012226706444883233,0.36482608967792063,0.36045233451218534,0.3558611402028221,0.35463823842075054
2015-03-03,0.3467442600214409,0.34953746068134195,0.3465675611962403,0.3486675587726623,-0.00379902474181191,0.36489096507642316,0.36078377456296873,0.35599174395530486,0.35476603272155327
2015-03-04,0.349722364068017,0.349722364068017,0.34355997556992746,0.3440303348690073,0.0019223380049350096,0.365874244874809,0.3620487032478585,0.35702794910247315,0.35578410533323884
2015-03-05,0.3455355578744991,0.34732923191482085,0.3430846597583343,0.344803026873299,-0.005689095906516658,0.36726982114094725,0.3637606325207122,0.35848933791472426,0.35723309098653694
2015-03-06,0.3457190272412728,0.34603484643009413,0.34176442174646643,0.3431512799234645,-0.0008032792411325373,0.3681488264276428,0.36494932630494953,0.35941108591875753,0.35816752402376467
2015-03-09,0.34512924961473324,0.34512924961473324,0.33804407993798113,0.3396254677118371,-0.0026034200469157312,0.3701146393376102,0.3671850628579086,0.3614063220473165,0.3601684602674938
2015-03-10,0.3421656407148575,0.3421656407148575,0.33601491117885623,0.33601491117885623,-0.00557322891214594,0.3727151144795222,0.3700371776006895,0.36404367589517894,0.3628090122245642
2015-03-11,0.3365661649250011,0.34094140663095446,0.3365661649250011,0.34072543132381344,-0.006047308599948269,0.37293652276330364,0.3705515922110477,0.3643983957174595,0.3631785755043563
2015-03-12,0.33946728908359236,0.34449946755307803,0.3379125194599168,0.3392729428806329,0.004157620556168149,0.3713233310014645,0.3692123514138925,0.3629316239128447,0.36173975437038475
2015-03-13,0.3406847360714238,0.3406847360714238,0.3340395079925817,0.33885782132152176,-0.0003486478530347372,0.37282968073472317,0.3709408035136068,0.36450127766805523,0.3633186641505614
2015-03-16,0.3382859908482567,0.3424830702376131,0.33683824207050195,0.33999823219117825,-0.001781844649544334,0.37193497473349185,0.3702812968393927,0.3637411188038381,0.3625665388367631
2015-03-17,0.33738285025617026,0.3479845550022904,0.3373275970718257,0.347300796846026,0.0017059420666395231,0.368890748407077,0.3674508849562969,0.36084193262901193,0.3596685458856104
2015-03-18,0.34320579605183177,0.35336873914150596,0.33982042347125524,0.35168287819916244,0.009794374300659823,0.3644262199165339,0.36314346212787496,0.35655543721899186,0.3553508059651751
2015-03-19,0.35053831368703936,0.35065395799778415,0.34551118747289766,0.3466200123347449,0.008476047716942577,0.3631504595415125,0.3619833873613857,0.3553363243345502,0.35411199215889494
2015-03-20,0.34559584755745304,0.35456056207104997,0.34559584755745304,0.3523973669652728,-0.0038381455481814306,0.3619232991293532,0.3608586074246659,0.3541766344966338,0.3529400729474334
2015-03-23,0.3512640593162006,0.35266992663076224,0.3481954835430708,0.3508450027128216,0.006799531338697282,0.3606934336902248,0.359725116292408,0.35300748123076897,0.35177086997711504
2015-03-24,0.351632274366734,0.35376612977294347,0.3455219963464135,0.3489090684197619,-0.0004199969370951974,0.3614606166702372,0.36053784651798765,0.3537820490116882,0.3525309210389945
2015-03-25,0.348480142323797,0.35397387862307517,0.348480142323797,0.3508548977930662,-0.0027130397241509423,0.36091960611858437,0.3600898606188536,0.35332324523951947,0.3520712552122024
2015-03-26,0.352713447600204,0.352713447600204,0.3438199108776523,0.344173747074724,0.0022318898584521444,0.36290903348255693,0.3621783674060558,0.3553434409833743,0.3540743844027391
2015-03-27,0.34713840945327107,0.34713840945327107,0.3425670959447021,0.34384376908673486,-0.00864843096215762,0.365947755353261,0.36528853175376347,0.3584020946698076,0.3571117033926839
2015-03-30,0.3426534254566615,0.35062131449173156,0.3426534254566615,0.35047084791767874,-0.003248710121595094,0.36450987323273226,0.3639440467207354,0.3570706120288516,0.35578005243389554
2015-03-31,0.34903451713749784,0.3505534504029519,0.34473654901865697,0.3484010606635641,0.007785384405443866,0.36288923949459695,0.3624541449583191,0.3555711522215669,0.35427042370968986
2015-04-01,0.34633897988752466,0.35599446623729797,0.34633897988752466,0.3540254777805467,-0.0003856781513224105,0.36035236621399963,0.36005714011449197,0.3531618368910114,0.35187230545226117
2015-04-02,0.3508924177723892,0.3575317567425101,0.3508924177723892,0.35626424657548705,0.007618473808138721,0.35703589275624,0.3568834152324733,0.3499868484495033,0.34872140143284763
2015-04-06,0.35372328979664736,0.360528221695077,0.35370997290447825,0.3578049172464882,0.005340073759824396,0.35437737115035484,0.35437384772263514,0.3474315576301859,0.34621204935803446
2015-04-07,0.3571634376122295,0.3589180832545986,0.35515622933951946,0.3571036201471488,0.004080880395509861,0.35366256508183613,0.3538224660278437,0.34677227620521367,0.34556899897033555
2015-04-08,0.35674650562048765,0.36156668657560703,0.35525928725416983,0.35627511051330657,-3.983620624065596e-05,0.35321882513099684,0.3535189153299991,0.34637575793443937,0.34517389405935234
2015-04-09,0.3566710802561455,0.35909153353951245,0.35437031971756044,0.35776826374997944,-0.0006250621116387203,0.3536383099219268,0.354105859706231,0.34686442094027325,0.34568226113897493
