data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2006-04-14,38426.0,38479.0,37984.0,38082.0,0.0,33089.72222222222,31108.504166666666,29320.3,27509.820833333335
2006-04-17,38086.0,38698.0,38086.0,38462.0,-340.0,33156.63333333333,31161.208333333332,29360.75,27548.054166666665
2006-04-18,38466.0,39584.0,38466.0,39572.0,380.0,33224.083333333336,31214.845833333333,29402.255555555555,27587.208333333332
2006-04-19,39581.0,40026.0,39492.0,39938.0,1115.0,33295.15,31273.654166666667,29445.43888888889,27628.95
2006-04-20,39941.0,40278.0,39435.0,39775.0,360.0,33368.63333333333,31336.8875,29490.352777777778,27671.425
2006-04-21,39941.0,40278.0,39435.0,39775.0,0.0,33443.47777777778,31400.395833333332,29534.169444444444,27713.545833333334
2006-04-24,39775.0,40089.0,39616.0,39751.0,-166.0,33517.11111111111,31465.645833333332,29577.580555555556,27755.985416666666
2006-04-25,39753.0,39953.0,39577.0,39738.0,-22.0,33589.566666666666,31531.770833333332,29621.244444444445,27797.5
2006-04-26,39739.0,40422.0,39739.0,40410.0,-14.0,33658.72222222222,31595.841666666667,29663.725,27837.691666666666
2006-04-27,40410.0,40410.0,39631.0,39751.0,671.0,33732.67222222222,31662.508333333335,29708.366666666665,27879.652083333334
2006-04-28,39752.0,40425.0,39752.0,40363.0,-658.0,33805.57777777778,31724.466666666667,29751.088888888888,27920.241666666665
2006-05-01,39752.0,40425.0,39752.0,40363.0,0.0,33876.64444444444,31786.654166666667,29792.43611111111,27961.672916666666
2006-05-02,40365.0,41017.0,40277.0,41017.0,613.0,33948.805555555555,31852.654166666667,29835.116666666665,28004.447916666668
2006-05-03,41016.0,41068.0,40574.0,40920.0,651.0,34026.205555555556,31922.658333333333,29880.008333333335,28049.28125
2006-05-04,40926.0,41258.0,40894.0,40976.0,-90.0,34101.37777777778,31990.929166666665,29923.88888888889,28092.772916666665
2006-05-05,40976.0,41449.0,40976.0,41417.0,50.0,34179.52777777778,32059.6625,29967.61388888889,28135.514583333334
2006-05-08,41417.0,41693.0,41095.0,41515.0,441.0,34261.583333333336,32127.033333333333,30012.61111111111,28179.445833333335
2006-05-09,41505.0,42016.0,41446.0,41979.0,88.0,34340.71666666667,32194.029166666667,30057.141666666666,28223.547916666666
2006-05-10,41981.0,41985.0,41418.0,41752.0,476.0,34425.22777777778,32263.9125,30102.555555555555,28268.73125
2006-05-11,41758.0,42062.0,40777.0,40847.0,-223.0,34508.816666666666,32329.779166666667,30149.13888888889,28313.645833333332
2006-05-12,40847.0,40862.0,40121.0,40223.0,-911.0,34583.53888888889,32388.966666666667,30193.241666666665,28355.333333333332
2006-05-15,39688.0,40209.0,38871.0,39271.0,-1159.0,34653.4,32444.4875,30235.347222222223,28394.875
2006-05-16,39271.0,39953.0,38923.0,39416.0,-417.0,34719.433333333334,32501.633333333335,30275.175,28433.460416666665
2006-05-17,39411.0,39411.0,38099.0,38291.0,140.0,34784.90555555555,32561.570833333335,30314.577777777777,28473.166666666668
2006-05-18,38290.0,38591.0,37807.0,37807.0,-1121.0,34841.82777777778,32618.1875,30349.916666666668,28509.585416666665
2006-05-19,37820.0,38465.0,37325.0,37733.0,-470.0,34896.53888888889,32673.754166666666,30383.969444444443,28544.310416666667
2006-05-22,37732.0,37732.0,35664.0,36497.0,-88.0,34948.816666666666,32726.991666666665,30417.016666666666,28578.441666666666
2006-05-23,36498.0,37567.0,36099.0,36110.0,-1234.0,34993.12222222222,32775.325,30447.119444444445,28609.552083333332
2006-05-24,36104.0,36341.0,34911.0,35792.0,-394.0,35033.39444444444,32818.49166666667,30476.472222222223,28639.625
2006-05-25,35794.0,37569.0,35794.0,37569.0,-310.0,35072.044444444444,32861.47083333333,30503.977777777778,28670.05
2006-05-26,37574.0,38510.0,37574.0,38506.0,1780.0,35117.96666666667,32910.729166666664,30536.908333333333,28704.23125
2006-05-29,38634.0,38734.0,38055.0,38145.0,1060.0,35171.02222222222,32962.98333333333,30572.783333333333,28740.620833333334
2006-05-30,38149.0,38149.0,36413.0,36413.0,-485.0,35222.55,33013.4125,30606.91388888889,28776.5875
2006-05-31,36414.0,37216.0,36362.0,36530.0,-1735.0,35263.47222222222,33057.92916666667,30636.016666666666,28807.589583333334
2006-06-01,36531.0,37748.0,36502.0,37748.0,117.0,35303.26666666667,33103.15,30664.944444444445,28838.5375
2006-06-02,37750.0,38437.0,37411.0,37942.0,1219.0,35347.34444444445,33157.0625,30697.108333333334,28872.01875
2006-06-05,37939.0,37976.0,36670.0,36740.0,189.0,35391.02777777778,33211.32083333333,30729.797222222223,28905.091666666667
2006-06-06,36740.0,36740.0,35673.0,36558.0,-1199.0,35428.14444444444,33259.29583333333,30759.094444444443,28934.872916666667
2006-06-07,36559.0,36771.0,35262.0,35264.0,-181.0,35459.92222222222,33306.34583333333,30789.19722222222,28964.964583333334
2006-06-08,35262.0,35608.0,34360.0,35438.0,-1297.0,35485.36111111111,33348.55416666667,30818.094444444443,28991.839583333334
2006-06-09,35438.0,36181.0,35075.0,35075.0,176.0,35508.34444444445,33391.833333333336,30847.93611111111,29020.208333333332
2006-06-12,35083.0,35266.0,33537.0,33555.0,-355.0,35530.21666666667,33432.5375,30877.67777777778,29048.029166666667
2006-06-13,33535.0,33582.0,32824.0,32848.0,-1548.0,35544.97222222222,33467.925,30902.088888888888,29072.820833333335
2006-06-14,32848.0,33474.0,32057.0,32941.0,-687.0,35553.47222222222,33501.97083333333,30925.847222222223,29096.827083333334
2006-06-15,32848.0,33474.0,32057.0,32941.0,0.0,35562.57777777778,33536.7,30949.397222222222,29119.96875
2006-06-16,32942.0,34543.0,32942.0,34399.0,94.0,35570.13333333333,33572.075,30972.783333333333,29142.4125
2006-06-19,34407.0,34669.0,33549.0,33897.0,1465.0,35584.3,33613.666666666664,30999.463888888888,29167.79375
2006-06-20,33897.0,34156.0,33568.0,33632.0,-510.0,35598.88333333333,33650.625,31024.38888888889,29191.866666666665
2006-06-21,33632.0,34601.0,33216.0,34547.0,-265.0,35618.14444444444,33684.270833333336,31049.713888888888,29215.15625
2006-06-22,34544.0,34714.0,34226.0,34317.0,912.0,35647.683333333334,33720.458333333336,31078.75,29240.51875
2006-06-23,34314.0,34864.0,33880.0,34661.0,-230.0,35671.75,33755.45,31106.647222222222,29265.810416666667
2006-06-26,34663.0,34875.0,34584.0,34631.0,349.0,35696.12777777778,33794.7875,31137.327777777777,29293.564583333333
2006-06-27,34631.0,35015.0,34368.0,34376.0,-32.0,35718.73888888889,33833.61666666667,31167.36111111111,29320.602083333335
2006-06-28,34374.0,34837.0,34349.0,34835.0,-257.0,35743.705555555556,33871.558333333334,31195.602777777778,29347.920833333334
2006-06-29,34835.0,36487.0,34835.0,36487.0,461.0,35771.805555555555,33909.59583333333,31224.230555555554,29375.210416666665
2006-06-30,36487.0,37036.0,36359.0,36631.0,1652.0,35806.50555555556,33953.98333333333,31258.9,29406.279166666667
2006-07-03,36629.0,37402.0,36534.0,37357.0,142.0,35848.48888888889,34000.82083333333,31294.06388888889,29437.652083333334
2006-07-04,37358.0,37601.0,37188.0,37367.0,729.0,35893.25555555556,34054.370833333334,31330.080555555556,29470.889583333334
2006-07-05,37366.0,37366.0,36304.0,36378.0,8.0,35943.36666666667,34106.3875,31366.791666666668,29503.3875
2006-07-06,36380.0,36993.0,36380.0,36533.0,-986.0,35983.38888888889,34152.3875,31399.49722222222,29533.222916666666
2006-07-07,36541.0,36796.0,35850.0,36102.0,161.0,36020.63333333333,34196.0375,31431.905555555557,29561.89375
2006-07-10,36107.0,36427.0,35863.0,36141.0,-434.0,36057.38333333333,34237.975,31460.722222222223,29589.335416666665
2006-07-11,36137.0,36581.0,35590.0,36554.0,30.0,36092.97777777778,34278.85833333333,31488.008333333335,29616.277083333334
2006-07-12,36555.0,36747.0,36189.0,36230.0,418.0,36134.21111111111,34319.55,31516.17777777778,29644.802083333332
2006-07-13,36221.0,36221.0,35344.0,35354.0,-334.0,36172.47777777778,34359.1625,31542.73611111111,29672.616666666665
2006-07-14,35353.0,35651.0,35001.0,35350.0,-868.0,36201.13888888889,34396.17916666667,31567.23888888889,29698.254166666666
2006-07-17,35344.0,35469.0,34814.0,34866.0,-9.0,36225.833333333336,34432.941666666666,31591.49722222222,29724.839583333334
2006-07-18,34871.0,35311.0,34591.0,35130.0,-473.0,36246.89444444444,34466.941666666666,31615.069444444445,29750.404166666667
2006-07-19,35136.0,36785.0,35136.0,36785.0,265.0,36270.49444444444,34499.629166666666,31637.430555555555,29775.925
2006-07-20,36786.0,37043.0,35847.0,35847.0,1650.0,36302.91111111111,34539.99166666667,31665.36388888889,29805.05625
2006-07-21,35847.0,36144.0,35307.0,35510.0,-939.0,36330.0,34578.4,31690.338888888888,29832.829166666666
2006-07-24,35525.0,36283.0,35525.0,36224.0,-322.0,36357.0,34614.0875,31714.725,29859.572916666668
2006-07-25,36223.0,36709.0,36011.0,36681.0,698.0,36387.561111111114,34650.95,31739.794444444444,29888.3375
2006-07-26,36681.0,36951.0,36475.0,36594.0,458.0,36421.84444444445,34690.9375,31762.716666666667,29918.05625
2006-07-27,36595.0,37112.0,36593.0,36888.0,-86.0,36457.26666666667,34729.270833333336,31785.416666666668,29947.404166666667
2006-07-28,36886.0,37522.0,36841.0,37381.0,291.0,36492.83888888889,34770.84166666667,31809.725,29977.3
